idx	cutoff_idx
20160	[4]
20161	[18, 4]
20162	[15, 13]
20163	[2]
20164	[6]
20165	[19, 16]
20166	[5, 12, 22]
20167	[3]
20168	[20, 19]
20169	[9]
20170	[12]
20171	[6]
20172	[5]
20173	[2]
20174	[11]
20175	[5]
20176	[3]
20177	[6]
20178	[10]
20179	[1]
20180	[21, 16, 7]
20181	[8]
20182	[17]
20183	[1]
20184	[3]
20185	[2]
20186	[10]
20187	[10]
20188	[5]
20189	[7]
20190	[4]
20191	[1]
20192	[19, 23, 13]
20193	[6]
20194	[2]
20195	[23, 22]
20196	[1]
20197	[4]
20198	[1]
20199	[21, 18]
20200	[6]
20201	[10]
20202	[2]
20203	[6]
20204	[8]
20205	[2]
20206	[2]
20207	[3]
20208	[2]
20209	[2]
20210	[1]
20211	[2]
20212	[24, 15]
20213	[8]
20214	[9]
20215	[2]
20216	[4]
20217	[7]
20218	[7]
20219	[2]
20220	[2]
20221	[2]
20222	[1]
20223	[4]
20224	[5]
20225	[8]
20226	[7]
20227	[3]
20228	[5]
20229	[3]
20230	[4]
20231	[9]
20232	[3]
20233	[2]
20234	[8]
20235	[1]
20236	[5]
20237	[12]
20238	[8]
20239	[16]
20240	[8, 16]
20241	[1]
20242	[3]
20243	[4]
20244	[1]
20245	[3]
20246	[5]
20247	[8]
20248	[2]
20249	[6]
20250	[6]
20251	[2]
20252	[5]
20253	[7]
20254	[1]
20255	[4]
20256	[4]
20257	[4]
20258	[3]
20259	[23, 13]
20260	[4]
20261	[1]
20262	[13, 7]
20263	[3]
20264	[10, 8]
20265	[3]
20266	[10, 7, 14]
20267	[1]
20268	[2]
20269	[37, 40, 38, 32]
20270	[9]
20271	[1]
20272	[8]
20273	[2]
20274	[2]
20275	[7]
20276	[2]
20277	[14, 2]
20278	[5]
20279	[1]
20280	[2]
20281	[6]
20282	[2]
20283	[4]
20284	[2]
20285	[5]
20286	[4]
20287	[6]
20288	[23, 7, 9]
20289	[6]
20290	[2]
20291	[3]
20292	[2, 42, 30, 22]
20293	[5]
20294	[1]
20295	[8]
20296	[7]
20297	[12]
20298	[2]
20299	[1]
20300	[3]
20301	[2]
20302	[3]
20303	[22, 25, 31]
20304	[10]
20305	[4]
20306	[3]
20307	[3]
20308	[2]
20309	[9]
20310	[2]
20311	[5, 11]
20312	[2]
20313	[1]
20314	[6, 5]
20315	[4]
20316	[2]
20317	[2]
20318	[14, 15]
20319	[18, 7]
20320	[22, 2]
20321	[1]
20322	[8]
20323	[4]
20324	[10]
20325	[7]
20326	[1]
20327	[7]
20328	[1, 2]
20329	[2]
20330	[3]
20331	[1]
20332	[1]
20333	[14]
20334	[3, 21]
20335	[1]
20336	[3]
20337	[16, 22, 14]
20338	[3]
20339	[2]
20340	[17, 18]
20341	[3]
20342	[22, 13]
20343	[2]
20344	[8, 25]
20345	[8]
20346	[4]
20347	[1]
20348	[5]
20349	[3]
20350	[2]
20351	[11]
20352	[10]
20353	[1]
20354	[6]
20355	[9]
20356	[4]
20357	[12]
20358	[2]
20359	[5]
20360	[6]
20361	[2]
20362	[7]
20363	[3]
20364	[6]
20365	[2]
20366	[18, 8, 13]
20367	[14, 15]
20368	[1]
20369	[7]
20370	[11]
20371	[2]
20372	[2]
20373	[22, 20, 3]
20374	[2]
20375	[11]
20376	[4]
20377	[7]
20378	[1]
20379	[15, 11]
20380	[3]
20381	[2, 12]
20382	[2]
20383	[1]
20384	[3]
20385	[2]
20386	[23, 15]
20387	[26, 4]
20388	[6]
20389	[2]
20390	[1]
20391	[4]
20392	[7]
20393	[5]
20394	[6]
20395	[14]
20396	[1]
20397	[4, 17]
20398	[4]
20399	[9]
20400	[6]
20401	[3]
20402	[7]
20403	[2]
20404	[1]
20405	[3]
20406	[2]
20407	[5]
20408	[1]
20409	[2]
20410	[2]
20411	[2]
20412	[2]
20413	[3]
20414	[1]
20415	[8]
20416	[5]
20417	[7]
20418	[2]
20419	[2]
20420	[1]
20421	[1]
20422	[5, 16]
20423	[4]
20424	[16, 18]
20425	[16, 13]
20426	[2]
20427	[7]
20428	[1]
20429	[1, 13]
20430	[3]
20431	[9]
20432	[11]
20433	[2]
20434	[5]
20435	[10]
20436	[2]
20437	[3]
20438	[6]
20439	[1]
20440	[4]
20441	[1]
20442	[9]
20443	[3]
20444	[1]
20445	[18, 4]
20446	[1]
20447	[6]
20448	[11, 17, 10]
20449	[13]
20450	[4]
20451	[3]
20452	[1]
20453	[1]
20454	[3]
20455	[4]
20456	[3]
20457	[3]
20458	[3]
20459	[1]
20460	[4]
20461	[9, 3, 10]
20462	[9]
20463	[10, 12]
20464	[3]
20465	[4]
20466	[7]
20467	[34, 12, 4]
20468	[5]
20469	[1]
20470	[8]
20471	[4]
20472	[2]
20473	[6, 5]
20474	[4]
20475	[2]
20476	[7]
20477	[6, 8]
20478	[7]
20479	[1]
20480	[1]
20481	[11, 6]
20482	[3]
20483	[3]
20484	[4]
20485	[2]
20486	[6]
20487	[2]
20488	[1]
20489	[2]
20490	[1]
20491	[3]
20492	[12]
20493	[3]
20494	[11, 4]
20495	[1]
20496	[5, 22]
20497	[5]
20498	[3]
20499	[6]
20500	[2]
20501	[2]
20502	[4]
20503	[3]
20504	[17, 15]
20505	[7]
20506	[2]
20507	[6]
20508	[5]
20509	[5]
20510	[1]
20511	[1]
20512	[6]
20513	[3]
20514	[3]
20515	[10, 18]
20516	[6]
20517	[2]
20518	[1]
20519	[3]
20520	[3]
20521	[2]
20522	[1]
20523	[7]
20524	[4, 6]
20525	[2]
20526	[7, 18]
20527	[3]
20528	[6]
20529	[5]
20530	[3]
20531	[7]
20532	[10]
20533	[3]
20534	[4, 32, 26]
20535	[11, 19]
20536	[6]
20537	[4]
20538	[3]
20539	[7]
20540	[1]
20541	[1]
20542	[25, 24, 8]
20543	[1]
20544	[3]
20545	[7]
20546	[4]
20547	[1, 24]
20548	[7]
20549	[2]
20550	[9, 34, 30]
20551	[2]
20552	[5]
20553	[3, 10]
20554	[7]
20555	[5]
20556	[1]
20557	[8]
20558	[1]
20559	[2]
20560	[3]
20561	[9]
20562	[1]
20563	[32, 34, 26]
20564	[4]
20565	[14]
20566	[10]
20567	[2]
20568	[1]
20569	[5]
20570	[1]
20571	[2]
20572	[3]
20573	[2]
20574	[6]
20575	[1]
20576	[1]
20577	[1]
20578	[3]
20579	[6]
20580	[2]
20581	[5]
20582	[32, 5, 30, 2]
20583	[9]
20584	[4]
20585	[3]
20586	[14, 16]
20587	[19, 13]
20588	[1]
20589	[3]
20590	[12]
20591	[15, 10, 29]
20592	[4]
20593	[3]
20594	[23, 18]
20595	[2]
20596	[15, 7]
20597	[4]
20598	[5]
20599	[1]
20600	[4]
20601	[3]
20602	[2, 8]
20603	[2]
20604	[1]
20605	[6]
20606	[3]
20607	[5]
20608	[2]
20609	[5]
20610	[5]
20611	[23, 17]
20612	[8]
20613	[3]
20614	[5, 9]
20615	[9]
20616	[11]
20617	[19, 18]
20618	[19, 13]
20619	[4]
20620	[2]
20621	[23, 24, 26, 18]
20622	[2]
20623	[3]
20624	[3, 24, 27]
20625	[4]
20626	[1]
20627	[7, 8]
20628	[8]
20629	[6]
20630	[2, 21]
20631	[15, 7]
20632	[9]
20633	[7]
20634	[7]
20635	[2]
20636	[12]
20637	[23, 13]
20638	[5]
20639	[1]
20640	[13]
20641	[4]
20642	[2]
20643	[5]
20644	[16, 21]
20645	[11]
20646	[1]
20647	[9]
20648	[2]
20649	[7]
20650	[2]
20651	[5]
20652	[8]
20653	[1]
20654	[7]
20655	[3]
20656	[10]
20657	[18, 12]
20658	[6]
20659	[4]
20660	[2]
20661	[6]
20662	[4]
20663	[1]
20664	[1]
20665	[13]
20666	[2]
20667	[1]
20668	[9]
20669	[12]
20670	[3]
20671	[1]
20672	[4]
20673	[5]
20674	[4]
20675	[3]
20676	[2]
20677	[31, 36, 34]
20678	[2]
20679	[7, 18]
20680	[9]
20681	[11]
20682	[4]
20683	[11]
20684	[9]
20685	[2]
20686	[5]
20687	[1]
20688	[5]
20689	[5]
20690	[2]
20691	[8]
20692	[3]
20693	[4]
20694	[1]
20695	[6]
20696	[6]
20697	[4]
20698	[2]
20699	[14, 16]
20700	[5, 15, 17]
20701	[5]
20702	[27, 28, 22, 30, 49]
20703	[6]
20704	[5, 14]
20705	[2]
20706	[1]
20707	[1]
20708	[12]
20709	[8]
20710	[15, 16]
20711	[2]
20712	[1]
20713	[4]
20714	[2]
20715	[11]
20716	[1]
20717	[20, 31, 30]
20718	[14, 17, 7]
20719	[3]
20720	[2]
20721	[22, 23]
20722	[7]
20723	[7, 2]
20724	[9]
20725	[1]
20726	[6]
20727	[5]
20728	[5]
20729	[1]
20730	[6]
20731	[3]
20732	[5]
20733	[12]
20734	[16, 1]
20735	[3]
20736	[8]
20737	[32, 10, 2]
20738	[6]
20739	[2]
20740	[1]
20741	[9]
20742	[4]
20743	[3]
20744	[1]
20745	[1]
20746	[6]
20747	[6]
20748	[3]
20749	[17, 5]
20750	[5]
20751	[5]
20752	[2]
20753	[13]
20754	[22, 15, 4]
20755	[10]
20756	[22, 13, 4]
20757	[4]
20758	[18, 22]
20759	[10]
20760	[7]
20761	[19, 17, 34]
20762	[10, 21]
20763	[5]
20764	[23, 19, 15]
20765	[2]
20766	[2]
20767	[1]
20768	[2]
20769	[6]
20770	[2]
20771	[2]
20772	[4, 18]
20773	[2]
20774	[6]
20775	[3]
20776	[15]
20777	[4]
20778	[23, 26, 25]
20779	[15, 9, 3]
20780	[20, 3, 22]
20781	[11]
20782	[4]
20783	[3]
20784	[22, 20, 13, 5]
20785	[1]
20786	[4]
20787	[4]
20788	[1, 10, 12]
20789	[5]
20790	[17]
20791	[1, 14]
20792	[2]
20793	[13]
20794	[3]
20795	[2]
20796	[3]
20797	[4]
20798	[6, 5]
20799	[1]
20800	[5]
20801	[4]
20802	[1, 5]
20803	[2]
20804	[2]
20805	[11]
20806	[19, 27, 15]
20807	[1]
20808	[5]
20809	[7]
20810	[3]
20811	[8]
20812	[2]
20813	[2]
20814	[16, 14]
20815	[35, 36, 17, 14]
20816	[39, 35, 27, 36]
20817	[25, 23, 26]
20818	[10]
20819	[1]
20820	[6]
20821	[2]
20822	[7]
20823	[8]
20824	[3]
20825	[19, 4, 26]
20826	[1]
20827	[8]
20828	[3]
20829	[2]
20830	[5]
20831	[1]
20832	[29, 27, 30]
20833	[21, 5]
20834	[4]
20835	[6, 8]
20836	[3]
20837	[5]
20838	[21, 22, 19, 32, 20]
20839	[1]
20840	[2]
20841	[1]
20842	[32, 20, 5]
20843	[3]
20844	[4]
20845	[3]
20846	[3]
20847	[10]
20848	[5]
20849	[3]
20850	[4]
20851	[2]
20852	[4]
20853	[3]
20854	[18, 17]
20855	[3]
20856	[18, 20, 9]
20857	[3]
20858	[19, 2]
20859	[1]
20860	[6]
20861	[7]
20862	[9]
20863	[15, 12]
20864	[4]
20865	[22, 18]
20866	[11]
20867	[7, 6, 30]
20868	[1]
20869	[3]
20870	[1]
20871	[12]
20872	[4]
20873	[2]
20874	[1]
20875	[5]
20876	[15]
20877	[4]
20878	[16, 28, 17, 7]
20879	[2]
20880	[4]
20881	[8]
20882	[13, 1]
20883	[9]
20884	[3]
20885	[6, 12, 4]
20886	[2]
20887	[6]
20888	[2]
20889	[6]
20890	[1]
20891	[6]
20892	[8]
20893	[1]
20894	[2]
20895	[6, 21]
20896	[7]
20897	[8]
20898	[3]
20899	[5]
20900	[7, 13]
20901	[2]
20902	[3]
20903	[2]
20904	[11]
20905	[1, 14, 21]
20906	[7, 8, 31]
20907	[1]
20908	[7]
20909	[2]
20910	[5]
20911	[2]
20912	[5]
20913	[7]
20914	[11]
20915	[2]
20916	[3]
20917	[6]
20918	[3]
20919	[2]
20920	[8, 12]
20921	[4]
20922	[3]
20923	[38, 15, 28, 40]
20924	[7]
20925	[1]
20926	[2]
20927	[2]
20928	[2]
20929	[5]
20930	[10]
20931	[2]
20932	[1]
20933	[3]
20934	[16, 13, 22]
20935	[4, 1]
20936	[11]
20937	[7, 5]
20938	[7]
20939	[3]
20940	[15]
20941	[6]
20942	[9]
20943	[2]
20944	[28, 25, 30]
20945	[3]
20946	[4]
20947	[3]
20948	[2]
20949	[20, 30, 27]
20950	[6]
20951	[13, 10]
20952	[9]
20953	[12, 13]
20954	[7]
20955	[2]
20956	[2]
20957	[1]
20958	[6]
20959	[1]
20960	[4]
20961	[4, 14]
20962	[6]
20963	[4, 26, 24]
20964	[7]
20965	[1]
20966	[7]
20967	[9]
20968	[5]
20969	[4, 19]
20970	[16]
20971	[3]
20972	[1]
20973	[5]
20974	[3]
20975	[8, 5]
20976	[5, 7]
20977	[5]
20978	[16]
20979	[2]
20980	[21, 20]
20981	[4]
20982	[2]
20983	[2]
20984	[2]
20985	[1]
20986	[13, 14]
20987	[12]
20988	[1]
20989	[1]
20990	[2]
20991	[4, 14]
20992	[8]
20993	[11]
20994	[30, 29, 16]
20995	[6, 5, 8, 35]
20996	[34, 4, 3]
20997	[8]
20998	[7]
20999	[3]
21000	[5]
21001	[4]
21002	[15]
21003	[2]
21004	[1]
21005	[10]
21006	[3]
21007	[10, 12, 26]
21008	[1]
21009	[4]
21010	[13, 8]
21011	[3]
21012	[13]
21013	[25, 9]
21014	[11]
21015	[13, 10]
21016	[1]
21017	[1]
21018	[14]
21019	[2]
21020	[3]
21021	[3]
21022	[9, 12]
21023	[2]
21024	[4]
21025	[1]
21026	[3]
21027	[1]
21028	[1]
21029	[2]
21030	[4]
21031	[5]
21032	[17, 7]
21033	[12, 1]
21034	[8]
21035	[1]
21036	[2]
21037	[3]
21038	[8]
21039	[5]
21040	[8]
21041	[3]
21042	[2]
21043	[12]
21044	[14]
21045	[12]
21046	[24, 13]
21047	[9]
21048	[12]
21049	[11]
21050	[10]
21051	[13]
21052	[1]
21053	[9]
21054	[1]
21055	[3]
21056	[7, 8]
21057	[1]
21058	[8]
21059	[1]
21060	[2]
21061	[11]
21062	[15]
21063	[3]
21064	[2]
21065	[4]
21066	[2]
21067	[11]
21068	[2]
21069	[30, 16, 24]
21070	[2, 19]
21071	[2]
21072	[2]
21073	[11, 2]
21074	[7]
21075	[5]
21076	[1]
21077	[5]
21078	[6]
21079	[1]
21080	[7]
21081	[9]
21082	[13]
21083	[1]
21084	[3]
21085	[8]
21086	[1]
21087	[6]
21088	[1]
21089	[3, 29, 20]
21090	[4]
21091	[2]
21092	[3]
21093	[2]
21094	[2]
21095	[14, 15]
21096	[5]
21097	[1]
21098	[16, 8]
21099	[4]
21100	[1]
21101	[11]
21102	[8]
21103	[4]
21104	[14]
21105	[7]
21106	[4]
21107	[1]
21108	[5]
21109	[3]
21110	[6]
21111	[20, 22]
21112	[16, 23]
21113	[3]
21114	[10]
21115	[1]
21116	[6]
21117	[26, 6, 10]
21118	[8]
21119	[19, 21]
21120	[8]
21121	[11]
21122	[1]
21123	[1]
21124	[1]
21125	[5]
21126	[6]
21127	[6]
21128	[2]
21129	[1]
21130	[2]
21131	[3]
21132	[8]
21133	[8]
21134	[2]
21135	[1]
21136	[3]
21137	[3]
21138	[1]
21139	[1]
21140	[2]
21141	[14, 20]
21142	[4]
21143	[10, 26, 25]
21144	[7, 6, 5, 4]
21145	[19, 20]
21146	[3]
21147	[4]
21148	[2]
21149	[2]
21150	[11]
21151	[4]
21152	[12]
21153	[4]
21154	[6]
21155	[11]
21156	[1]
21157	[5]
21158	[5]
21159	[20, 23]
21160	[2]
21161	[6]
21162	[1]
21163	[3]
21164	[3]
21165	[1]
21166	[15]
21167	[1]
21168	[8]
21169	[6]
21170	[4]
21171	[5]
21172	[2]
21173	[3]
21174	[9, 6]
21175	[5]
21176	[8]
21177	[28, 24, 3]
21178	[1]
21179	[2]
21180	[11]
21181	[9]
21182	[4]
21183	[5]
21184	[7]
21185	[3, 14]
21186	[3]
21187	[14, 2]
21188	[1]
21189	[2]
21190	[11]
21191	[5]
21192	[4]
21193	[29, 13, 17]
21194	[4]
21195	[12]
21196	[15]
21197	[4]
21198	[4]
21199	[20, 12]
21200	[1]
21201	[1]
21202	[2]
21203	[4]
21204	[3]
21205	[3]
21206	[6]
21207	[6]
21208	[3, 6]
21209	[3]
21210	[4]
21211	[12, 20]
21212	[2]
21213	[5]
21214	[8, 15]
21215	[5]
21216	[4]
21217	[4]
21218	[1]
21219	[13, 15]
21220	[4]
21221	[12]
21222	[3]
21223	[16, 13, 31]
21224	[2]
21225	[4, 10]
21226	[2]
21227	[12]
21228	[2]
21229	[8]
21230	[1]
21231	[2]
21232	[9]
21233	[3]
21234	[2]
21235	[2]
21236	[26, 25, 21, 33]
21237	[19, 7]
21238	[3]
21239	[2]
21240	[18, 17]
21241	[7]
21242	[2]
21243	[3]
21244	[5]
21245	[6]
21246	[9]
21247	[15]
21248	[12, 5]
21249	[15]
21250	[12, 10, 9]
21251	[1]
21252	[6]
21253	[4]
21254	[3, 21]
21255	[10, 8]
21256	[1]
21257	[3]
21258	[2]
21259	[5]
21260	[5]
21261	[8]
21262	[6]
21263	[9]
21264	[3]
21265	[7]
21266	[1]
21267	[14, 16]
21268	[3]
21269	[3]
21270	[8]
21271	[5]
21272	[16, 17]
21273	[6]
21274	[4]
21275	[3]
21276	[5]
21277	[3]
21278	[19, 16]
21279	[12]
21280	[3]
21281	[5]
21282	[10]
21283	[16, 17]
21284	[2]
21285	[15, 10]
21286	[2, 27, 14]
21287	[9]
21288	[5]
21289	[3]
21290	[3]
21291	[2]
21292	[22, 5]
21293	[4]
21294	[12]
21295	[5]
21296	[7]
21297	[5]
21298	[9]
21299	[30, 7, 18]
21300	[9]
21301	[2]
21302	[6, 19]
21303	[2]
21304	[7, 18]
21305	[1]
21306	[7, 8]
21307	[2]
21308	[1]
21309	[8]
21310	[3]
21311	[3]
21312	[2]
21313	[3]
21314	[13]
21315	[5]
21316	[4]
21317	[2]
21318	[2]
21319	[3]
21320	[1]
21321	[1]
21322	[9]
21323	[1]
21324	[1]
21325	[7, 12]
21326	[7]
21327	[14]
21328	[6]
21329	[19, 6]
21330	[1]
21331	[18, 16]
21332	[7, 6]
21333	[1]
21334	[44, 40, 43, 9, 45]
21335	[39, 17, 26, 22]
21336	[1]
21337	[10]
21338	[8]
21339	[4]
21340	[1]
21341	[3]
21342	[3]
21343	[8]
21344	[17, 13, 7]
21345	[3]
21346	[8]
21347	[15, 22]
21348	[26, 20, 25]
21349	[1]
21350	[6]
21351	[5]
21352	[6]
21353	[3]
21354	[2]
21355	[1]
21356	[4]
21357	[15, 26, 21]
21358	[33, 27, 28]
21359	[3]
21360	[8]
21361	[1]
21362	[3]
21363	[5]
21364	[7]
21365	[2]
21366	[12]
21367	[1]
21368	[13]
21369	[18, 16]
21370	[3]
21371	[2]
21372	[1]
21373	[5]
21374	[21, 32, 8]
21375	[2]
21376	[32, 38, 36, 35]
21377	[6]
21378	[10]
21379	[17, 8]
21380	[10]
21381	[2]
21382	[8]
21383	[10]
21384	[6]
21385	[28, 17, 29]
21386	[2]
21387	[7, 9]
21388	[1]
21389	[1]
21390	[9]
21391	[1]
21392	[1]
21393	[3]
21394	[9]
21395	[1]
21396	[6]
21397	[1]
21398	[9]
21399	[3]
21400	[3]
21401	[10]
21402	[15, 17]
21403	[2]
21404	[6]
21405	[2]
21406	[18, 21]
21407	[2]
21408	[13]
21409	[4]
21410	[2]
21411	[3]
21412	[12, 17, 19, 15]
21413	[9]
21414	[27, 30, 6]
21415	[3]
21416	[6]
21417	[8]
21418	[2]
21419	[7]
21420	[12]
21421	[5]
21422	[2]
21423	[19, 4]
21424	[1]
21425	[3]
21426	[13]
21427	[2]
21428	[4, 11]
21429	[1]
21430	[3]
21431	[5]
21432	[5, 17, 28]
21433	[9]
21434	[2]
21435	[6, 5]
21436	[1]
21437	[3]
21438	[10]
21439	[4]
21440	[4]
21441	[1]
21442	[5, 6]
21443	[3]
21444	[6]
21445	[5, 23]
21446	[7]
21447	[4]
21448	[4]
21449	[24, 25, 26, 30]
21450	[2]
21451	[1]
21452	[7]
21453	[6, 5]
21454	[13]
21455	[2]
21456	[3]
21457	[3]
21458	[2]
21459	[4]
21460	[15]
21461	[5]
21462	[5]
21463	[4]
21464	[14]
21465	[2]
21466	[6]
21467	[15]
21468	[3]
21469	[9]
21470	[20, 22]
21471	[4, 3]
21472	[12]
21473	[2]
21474	[10]
21475	[8]
21476	[11, 23]
21477	[12, 8]
21478	[1]
21479	[1]
21480	[2]
21481	[3]
21482	[14]
21483	[11, 19]
21484	[14]
21485	[16, 17]
21486	[6]
21487	[3]
21488	[8, 16]
21489	[7, 2]
21490	[5]
21491	[2]
21492	[9, 23, 7]
21493	[18, 2]
21494	[3]
21495	[5]
21496	[5]
21497	[2, 3]
21498	[3]
21499	[6]
21500	[4]
21501	[21, 3]
21502	[28, 18, 17]
21503	[3]
21504	[3]
21505	[4]
21506	[4]
21507	[3]
21508	[29, 13, 31]
21509	[1]
21510	[13]
21511	[2]
21512	[5]
21513	[9]
21514	[2]
21515	[15, 18]
21516	[2]
21517	[1]
21518	[4]
21519	[4]
21520	[3]
21521	[3]
21522	[1]
21523	[26, 4, 5, 29]
21524	[1]
21525	[8]
21526	[6]
21527	[8]
21528	[3]
21529	[4]
21530	[16]
21531	[17, 6]
21532	[1]
21533	[3]
21534	[5]
21535	[3]
21536	[14, 5]
21537	[1]
21538	[8]
21539	[7]
21540	[2]
21541	[4, 22]
21542	[3]
21543	[9]
21544	[18, 16]
21545	[2]
21546	[22, 28, 7]
21547	[10, 4, 11]
21548	[4]
21549	[2]
21550	[5]
21551	[3]
21552	[8]
21553	[6, 12]
21554	[7]
21555	[1]
21556	[3]
21557	[3]
21558	[6]
21559	[6]
21560	[3]
21561	[2]
21562	[20, 12]
21563	[2, 24]
21564	[6]
21565	[17, 24, 11, 25]
21566	[7]
21567	[7]
21568	[2]
21569	[2]
21570	[4]
21571	[6]
21572	[4, 2, 5]
21573	[1]
21574	[5]
21575	[3]
21576	[1]
21577	[6]
21578	[1]
21579	[5]
21580	[20, 2]
21581	[5]
21582	[11, 10, 12]
21583	[27, 24, 4]
21584	[3]
21585	[7]
21586	[6]
21587	[9]
21588	[7, 27, 15]
21589	[2]
21590	[12]
21591	[13]
21592	[12]
21593	[2]
21594	[3]
21595	[3]
21596	[6]
21597	[10]
21598	[6]
21599	[1]
21600	[5]
21601	[3]
21602	[2]
21603	[3]
21604	[3]
21605	[3]
21606	[3]
21607	[1]
21608	[1]
21609	[22, 27, 29]
21610	[4]
21611	[7]
21612	[3]
21613	[3]
21614	[1]
21615	[20, 9]
21616	[20, 10]
21617	[1]
21618	[8]
21619	[7]
21620	[2]
21621	[6]
21622	[18, 14]
21623	[1]
21624	[2]
21625	[4, 9]
21626	[6]
21627	[2]
21628	[10]
21629	[5]
21630	[6]
21631	[1]
21632	[3]
21633	[10]
21634	[4]
21635	[3]
21636	[2]
21637	[8, 12]
21638	[20, 26, 22, 27]
21639	[5]
21640	[1]
21641	[1]
21642	[4]
21643	[13, 17]
21644	[1]
21645	[3, 5, 16]
21646	[4]
21647	[9, 18]
21648	[1]
21649	[1]
21650	[6]
21651	[7]
21652	[3]
21653	[17, 15]
21654	[4]
21655	[6]
21656	[3]
21657	[3]
21658	[4]
21659	[4]
21660	[1]
21661	[4]
21662	[2]
21663	[3]
21664	[11]
21665	[14, 28, 3]
21666	[1]
21667	[11]
21668	[1]
21669	[11]
21670	[22, 23]
21671	[17, 20]
21672	[1]
21673	[3, 9]
21674	[3]
21675	[3]
21676	[16, 14, 28]
21677	[4]
21678	[22, 15]
21679	[2]
21680	[7]
21681	[8]
21682	[3]
21683	[34, 20, 14]
21684	[3]
21685	[20, 12]
21686	[2]
21687	[11, 13]
21688	[2]
21689	[1]
21690	[25, 30, 16]
21691	[3]
21692	[4]
21693	[1]
21694	[7]
21695	[6]
21696	[3]
21697	[2]
21698	[5]
21699	[3]
21700	[4]
21701	[3]
21702	[6]
21703	[9]
21704	[6]
21705	[11, 13]
21706	[6]
21707	[4]
21708	[2]
21709	[16]
21710	[3]
21711	[2]
21712	[2]
21713	[2]
21714	[14, 17]
21715	[11]
21716	[2]
21717	[14, 1]
21718	[1]
21719	[15]
21720	[2]
21721	[11]
21722	[6]
21723	[5]
21724	[1]
21725	[13]
21726	[1]
21727	[1]
21728	[3]
21729	[11, 34, 26]
21730	[5]
21731	[5]
21732	[7]
21733	[6]
21734	[21, 34, 30]
21735	[12, 11]
21736	[2]
21737	[29, 35, 28, 30]
21738	[4]
21739	[1]
21740	[6]
21741	[5]
21742	[3]
21743	[2]
21744	[17, 16]
21745	[5]
21746	[8, 13]
21747	[1]
21748	[6]
21749	[8]
21750	[31, 26, 28, 35, 34, 32]
21751	[38, 12, 9, 13]
21752	[3]
21753	[2]
21754	[8]
21755	[26, 17, 30]
21756	[13]
21757	[3]
21758	[3, 12]
21759	[3]
21760	[16, 17]
21761	[2]
21762	[1]
21763	[1]
21764	[2]
21765	[16, 21, 19]
21766	[2]
21767	[1]
21768	[4]
21769	[11]
21770	[2]
21771	[12]
21772	[2]
21773	[1]
21774	[1]
21775	[3]
21776	[1]
21777	[6]
21778	[13, 16]
21779	[5]
21780	[2]
21781	[1]
21782	[22, 10]
21783	[4]
21784	[7]
21785	[15]
21786	[2]
21787	[1]
21788	[5]
21789	[5]
21790	[5]
21791	[2]
21792	[4]
21793	[23, 24, 22]
21794	[21, 8]
21795	[17, 15]
21796	[3]
21797	[5]
21798	[11, 7]
21799	[3]
21800	[15, 16]
21801	[1]
21802	[24, 25]
21803	[3]
21804	[2]
21805	[26, 15, 27]
21806	[2]
21807	[1]
21808	[4]
21809	[20, 9]
21810	[15, 2]
21811	[1]
21812	[1]
21813	[6]
21814	[3]
21815	[1]
21816	[7]
21817	[6]
21818	[6]
21819	[19, 20]
21820	[8]
21821	[3]
21822	[2]
21823	[3, 1]
21824	[20, 22]
21825	[16, 2]
21826	[2]
21827	[2]
21828	[4]
21829	[1]
21830	[18, 12]
21831	[9]
21832	[2]
21833	[2]
21834	[8]
21835	[17, 3]
21836	[8, 9]
21837	[3]
21838	[2, 17]
21839	[1]
21840	[13, 25]
21841	[17, 12]
21842	[3]
21843	[5]
21844	[9]
21845	[7]
21846	[3]
21847	[18, 19]
21848	[4]
21849	[16, 18]
21850	[12, 32, 20]
21851	[7]
21852	[4]
21853	[1]
21854	[4]
21855	[4]
21856	[2]
21857	[2]
21858	[3]
21859	[7]
21860	[6]
21861	[9]
21862	[5]
21863	[1]
21864	[6]
21865	[8]
21866	[3]
21867	[4]
21868	[10]
21869	[5]
21870	[3]
21871	[2]
21872	[22, 6]
21873	[13]
21874	[4]
21875	[6]
21876	[22, 36, 34]
21877	[5]
21878	[4]
21879	[1]
21880	[1]
21881	[3]
21882	[3]
21883	[12]
21884	[15, 16]
21885	[6]
21886	[3]
21887	[2]
21888	[4]
21889	[2]
21890	[4]
21891	[2]
21892	[7]
21893	[2]
21894	[1]
21895	[26, 29, 28]
21896	[4]
21897	[2]
21898	[3]
21899	[9]
21900	[32, 26, 30]
21901	[7]
21902	[3]
21903	[10, 9]
21904	[10]
21905	[25, 10, 42, 29]
21906	[1]
21907	[8]
21908	[1]
21909	[2]
21910	[13]
21911	[2]
21912	[3]
21913	[11]
21914	[16, 12]
21915	[9]
21916	[1]
21917	[12]
21918	[12]
21919	[5]
21920	[5]
21921	[6]
21922	[10]
21923	[8]
21924	[6]
21925	[8]
21926	[20, 18]
21927	[10]
21928	[1]
21929	[2]
21930	[3, 20]
21931	[3, 7]
21932	[25, 5]
21933	[5]
21934	[19, 21, 15]
21935	[9]
21936	[6]
21937	[13, 4]
21938	[3]
21939	[26, 20]
21940	[2]
21941	[10]
21942	[1]
21943	[1]
21944	[5]
