idx	cutoff_idx
645	[30, 61, 102, 26, 29, 73, 7, 15, 93, 89, 14, 108]
646	[14, 38, 37, 13]
647	[24, 7, 20, 18]
648	[25, 51, 12, 11, 18, 22]
649	[19, 32, 25, 8, 22]
650	[15, 42, 6, 27, 18, 36]
651	[119, 112, 113, 47, 54, 118, 28, 115, 58, 85, 123, 59]
652	[38, 22, 23, 29, 26]
653	[59, 38, 87, 82, 79, 43, 40, 34, 33, 89]
654	[16, 17, 26, 2]
655	[4, 3, 21, 8, 42]
656	[36, 45, 52, 28, 46]
657	[15, 23, 3]
658	[37, 18, 13, 9, 21, 28, 8, 33]
659	[54, 47, 28, 21, 23]
660	[18, 2, 23, 19]
661	[1, 2]
662	[15, 40, 35, 16, 80, 56, 31, 4]
663	[61, 36, 62, 22, 14, 26]
664	[4, 3, 13, 40]
665	[35, 20, 12, 16]
666	[29, 24, 32, 31]
667	[24, 51, 38, 35, 48, 1]
668	[50, 27, 9, 49, 17]
669	[50, 54, 26, 18, 6, 37]
670	[28, 54, 10, 5, 19]
671	[67, 115, 40, 70, 33, 57, 58, 95, 99, 110, 62]
672	[27, 26, 25, 5, 33]
673	[59, 23, 45, 24, 76, 60, 40, 46]
674	[51, 40, 5, 57, 27, 15]
675	[33, 28, 7]
676	[3, 36, 10, 37, 28]
677	[52, 53, 68, 57, 16, 14, 17, 58]
678	[15, 17, 19, 48, 46]
679	[59, 25, 58, 76, 50, 63, 89, 3, 5, 53, 51, 79]
680	[25, 13, 16]
681	[27, 9, 2, 18]
682	[33, 6, 53, 30, 31, 29, 67]
683	[52, 29, 34, 9, 51, 18, 42, 50, 24, 57]
684	[61, 46, 11, 62, 6, 31, 60]
685	[64, 63, 25, 10, 24, 23, 65]
686	[30, 29, 23, 19, 31, 54]
687	[84, 60, 86, 61, 57, 103, 80, 90, 79, 93, 38, 77]
688	[20, 3, 6, 17]
689	[24, 26, 1]
690	[18, 19, 42, 21]
691	[26, 51, 19, 58, 50, 56]
692	[43, 46, 12, 13, 47]
693	[49, 1, 36, 62, 57, 7]
694	[55, 110, 99, 62, 94, 119, 87, 96, 105, 76, 120, 16]
695	[16, 15, 17, 5]
696	[16, 12, 7]
697	[5, 6, 4]
698	[4, 24, 48, 22, 7]
699	[73, 40, 90, 80, 86, 104, 56, 111, 112, 38, 71, 32]
700	[110, 97, 9, 125, 91, 71, 38, 124, 24, 41, 44, 25]
701	[32, 8, 30, 40, 10]
702	[77, 20, 98, 16, 113, 81, 33, 36, 93, 76, 104, 120]
703	[89, 31, 83, 53, 102, 62, 45, 71, 93, 68, 26]
704	[55, 16, 26, 8, 42, 23]
705	[17, 40, 20, 41, 43, 35]
706	[36, 55, 53, 22, 54, 45]
707	[110, 62, 14, 63, 30, 28, 90, 82, 39, 98, 119, 29]
708	[13, 8, 7, 10, 66, 26, 42]
709	[60, 62, 80, 11, 26, 38, 36, 46, 37, 58, 31, 99]
710	[98, 14, 58, 71, 64, 100, 75, 87, 65, 81]
711	[22, 18, 10, 15, 9, 41]
712	[47, 8, 30, 6, 5]
713	[29, 25, 28, 22]
714	[13, 8, 3]
715	[56, 57, 14, 5, 6, 60]
716	[5, 15, 12, 11]
717	[26, 7, 24, 9]
718	[8, 3, 4]
719	[13, 14, 28, 29, 26]
720	[31, 7, 10, 50, 20]
721	[59, 32, 65, 88, 99, 101, 105, 112, 100, 67, 27, 29]
722	[12, 11, 25, 19]
723	[16, 2, 35, 32]
724	[68, 108, 83, 80, 118, 84, 39, 9, 72, 89, 109, 62]
725	[46, 47, 49, 48, 31, 32]
726	[3, 12, 24]
727	[54, 29, 95, 6, 112, 100, 4, 57, 30, 74, 41, 49]
728	[36, 31, 39, 40, 27]
729	[26, 52, 11, 12, 48]
730	[4, 5, 75, 6, 3, 49, 96, 116, 25, 85, 12, 34]
731	[96, 39, 76, 7, 16, 62, 11, 95, 41, 40, 88, 43]
732	[36, 107, 75, 99, 66, 32, 83, 114, 84, 43, 85, 102]
733	[3, 54, 37, 53, 33, 17]
734	[12, 45, 24, 25, 26]
735	[86, 17, 74, 20, 71, 5, 37, 63, 101, 87, 31]
736	[30, 28, 26, 23, 37, 47]
737	[74, 47, 71, 114, 45, 95, 75, 51, 73, 98, 96, 111]
738	[57, 82, 72, 45, 109, 65, 86, 49, 70, 34, 56]
739	[12, 3, 22, 21]
740	[3, 8, 4, 40]
741	[120, 60, 99, 87, 110, 66, 61, 27, 95, 41, 118, 119]
742	[89, 17, 118, 16, 88, 86, 49, 24, 57, 123, 20, 21]
743	[25, 27, 1, 24]
744	[15, 27, 3, 13]
745	[81, 51, 29, 55, 63, 11, 80, 30, 53, 22, 105, 54]
746	[1, 14, 16]
747	[50, 52, 51, 42, 46, 26]
748	[5, 26, 6, 14, 2, 44]
749	[20, 36, 38, 32]
750	[43, 30, 45, 38, 16]
751	[24, 57, 11, 61, 65, 48]
752	[29, 27, 39, 22, 17, 12]
753	[15, 29, 31, 16, 22]
754	[16, 15, 9]
755	[88, 98, 93, 58, 19, 86, 78, 100, 55, 32, 84, 45]
756	[65, 33, 25, 22, 44, 89, 50, 64, 79, 101]
757	[34, 40, 13, 15, 51, 42]
758	[53, 57, 23, 21, 8, 52]
759	[44, 43, 61, 57, 6, 5, 45, 34, 65]
760	[5, 49, 116, 66, 33, 16, 15, 90, 21, 47, 29, 44]
761	[10, 30, 28, 9, 5]
762	[36, 113, 74, 57, 45, 53, 69, 17, 4, 75, 55, 1]
763	[3, 25, 28]
764	[67, 44, 77, 46, 88, 62, 97, 47, 71, 123, 115, 113]
765	[7, 1]
766	[16, 33, 39, 27, 20]
767	[11, 16, 26]
768	[10, 35, 44, 24, 3]
769	[26, 40, 25, 23, 39]
770	[11, 33, 16, 2]
771	[68, 24, 18, 25, 2, 47, 62, 30, 48]
772	[94, 92, 57, 89, 97, 48, 33, 8, 56, 96, 64, 73]
773	[88, 31, 118, 28, 92, 34, 89, 67, 60, 57, 121, 68]
774	[43, 78, 16, 77, 125, 39, 122, 79, 121, 15, 42, 102]
775	[40, 47, 41, 26, 32, 57]
776	[11, 17, 5, 23]
777	[16, 18, 15]
778	[9, 7, 25]
779	[68, 67, 59, 50, 47, 58, 53]
780	[41, 10, 28, 48, 9]
781	[42, 64, 44, 2, 58, 45, 46]
782	[18, 34, 3, 37]
783	[8, 2, 9]
784	[28, 29, 26, 34, 37]
785	[37, 66, 31, 13, 44, 3, 42, 71]
786	[28, 39, 25, 31, 35]
787	[15, 16, 1, 5]
788	[24, 21, 23, 8]
789	[24, 17, 60, 7, 54, 46, 66]
790	[107, 83, 93, 84, 102, 103, 58, 85, 67, 71, 99, 86]
791	[34, 28, 35, 27, 13]
792	[12, 26, 25, 11]
793	[43, 9, 13, 27, 12]
794	[18, 36, 29, 41]
795	[42, 29, 28, 30]
796	[46, 36, 35, 47, 3]
797	[55, 61, 48, 7, 60, 42]
798	[58, 29, 59, 61, 54, 22]
799	[12, 25]
800	[23, 2, 28, 18, 11, 52]
801	[33, 26, 47, 30, 43, 17]
802	[83, 108, 100, 91, 90, 24, 49, 92, 107, 22, 78]
803	[2, 21, 23, 25]
804	[95, 106, 47, 82, 110, 101, 119, 68, 96, 102, 85, 67]
805	[14, 11, 16]
806	[38, 31, 60, 59, 10, 23, 57]
807	[121, 38, 69, 72, 39, 70, 14, 37, 122, 63, 44, 59]
808	[26, 13, 10]
809	[25, 60, 29, 55, 20, 11, 30]
810	[25, 17, 51, 26, 3, 14]
811	[7, 18, 26, 29, 24]
812	[44, 18, 13, 33, 50]
813	[15, 24, 20, 4, 26]
814	[24, 16, 40, 10, 54]
815	[42, 27, 5, 23]
816	[26, 15, 44, 20]
817	[37, 68, 36, 18, 12, 33, 35]
818	[90, 104, 98, 63, 91, 49, 117, 29, 103, 44, 66, 46]
819	[31, 44, 23, 48, 2]
820	[23, 30, 2, 9]
821	[16, 18, 9, 17]
822	[3, 49, 25, 4, 22]
823	[42, 66, 52, 20, 32, 45, 31]
824	[33, 19, 17]
825	[24, 7, 23, 34]
826	[19, 32, 23]
827	[10, 24, 16, 7]
828	[4, 2]
829	[32, 17, 14, 56, 16, 9]
830	[6, 24, 26]
831	[4, 13, 5]
832	[114, 53, 116, 50, 104, 19, 23, 94, 125, 52, 84, 16]
833	[92, 46, 36, 105, 70, 88, 67, 54, 41, 102, 53, 19]
834	[23, 17, 20, 24]
835	[52, 70, 41, 58, 39, 8, 87, 56, 108, 102, 55, 57]
836	[30, 18, 23, 6]
837	[53, 48, 13, 54, 32, 46]
838	[24, 22]
839	[60, 25, 53, 37, 14, 28]
840	[22, 23, 29, 28]
841	[54, 55, 13, 28, 50, 58, 10, 24, 53]
842	[39, 33, 29, 37, 36]
843	[6, 13, 52, 32, 8]
844	[5, 33, 31, 25, 34]
845	[37, 35, 18, 33]
846	[3, 21, 16, 23, 15]
847	[11, 54, 18, 13, 10]
848	[85, 41, 33, 45, 25, 66, 48, 69, 75]
849	[42, 1, 15, 7]
850	[47, 4, 36, 8, 28]
851	[5, 1, 13, 20]
852	[22, 24, 10, 13, 40]
853	[10, 24, 8]
854	[25, 33, 27, 32]
855	[51, 33, 32, 14, 53, 10]
856	[16, 20, 31, 12, 40]
857	[3, 13, 6, 24, 23, 45]
858	[15, 10, 36, 37, 34]
859	[77, 76, 96, 75, 15, 49, 108, 18, 94, 61, 19]
860	[52, 57, 59, 24, 29, 22]
861	[10, 24, 28]
862	[45, 121, 23, 85, 42, 104, 60, 55, 41, 99, 16, 21]
863	[5, 2, 28, 7, 17]
864	[30, 28, 26, 32, 31]
865	[95, 121, 84, 83, 74, 31, 57, 77, 75, 100, 124, 67]
866	[56, 49, 53, 55, 23, 43]
867	[2, 30, 20, 15]
868	[5, 11, 44, 3, 46, 17, 13]
869	[15, 19, 17]
870	[9, 16, 30, 14]
871	[100, 99, 91, 90, 86, 85, 41, 79, 82, 78, 28, 64]
872	[50, 20, 8, 17, 16]
873	[42, 18, 51, 31, 62, 17]
874	[14, 4]
875	[3, 14, 34]
876	[123, 124, 19, 18, 73, 69, 74, 66, 84, 105, 63, 61]
877	[103, 90, 99, 93, 95, 92, 112, 96, 11, 114, 81, 107]
878	[14, 15, 8, 5]
879	[26, 43, 25, 30]
880	[17, 18, 27, 14]
881	[2, 51, 3, 52, 11, 4]
882	[52, 42, 21, 49, 59, 18]
883	[78, 79, 70, 87, 77, 86, 83, 46, 35, 99, 26, 62]
884	[41, 5, 44, 2, 34]
885	[42, 9, 28, 54, 48]
886	[3, 16, 18, 5, 71, 27, 6]
887	[10, 2]
888	[26, 16, 31, 19, 28, 58]
889	[39, 34, 20, 33]
890	[17, 41, 19, 16, 12, 20]
891	[37, 8, 27, 35, 32, 23]
892	[22, 26, 32, 27]
893	[23, 15, 22, 24]
894	[21, 33, 2, 15, 48]
895	[49, 1, 30, 25, 24]
896	[49, 42, 28, 64, 50, 47]
897	[6, 45, 7, 5]
898	[18, 16]
899	[70, 92, 80, 21, 14, 81, 93, 16, 23, 50, 121, 95]
900	[58, 57, 5, 14, 38, 19, 56]
901	[52, 38, 25, 50, 34]
902	[16, 9, 11, 12]
903	[5, 23, 9, 17]
904	[35, 24, 42, 26]
905	[19, 26, 2, 4]
906	[86, 63, 58, 88, 64, 124, 112, 24, 65, 69, 101, 122]
907	[13, 4, 36]
908	[9, 27, 15, 22, 23]
909	[5, 2, 9, 31]
910	[43, 16, 7, 30, 27]
911	[5, 11]
912	[16, 9, 13, 6]
913	[9, 106, 2, 51, 8, 27, 3, 89, 50, 107, 100]
914	[14, 46, 34, 28, 17]
915	[9, 20, 1, 6, 25]
916	[26, 52, 55, 39, 29, 3]
917	[6, 73, 37, 72, 4, 54, 95, 10, 57, 71]
918	[36, 28, 30, 52, 29, 48]
919	[1, 26, 4, 29]
920	[29, 26, 27, 32]
921	[3, 28, 24, 4]
922	[84, 62, 71, 89, 80, 90, 18, 9, 97, 54, 61, 3]
923	[48, 26, 27, 47, 51]
924	[111, 70, 18, 69, 71, 65, 74, 63, 36, 107, 77, 24]
925	[14, 41, 16, 18, 15]
926	[110, 33, 86, 105, 111, 107, 121, 91, 85, 46, 32, 62]
927	[19, 83, 43, 20, 18, 29, 81, 66, 84]
928	[6, 47, 4, 3, 23]
929	[12, 30, 3]
930	[24, 25, 22]
931	[107, 105, 25, 71, 119, 125, 13, 108, 110, 52, 91, 17]
932	[3, 5, 14, 2]
933	[10, 94, 9, 95, 39, 22, 75, 30, 20, 47]
934	[84, 23, 69, 57, 53, 113, 22, 56, 54, 80, 61, 124]
935	[6, 18, 22, 30, 29, 61, 36]
936	[26, 7, 24, 25]
937	[58, 61, 63, 49, 25, 50, 64, 18]
938	[24, 20, 30, 21, 28]
939	[73, 96, 14, 89, 97, 79, 103, 57, 32, 31, 76, 61]
940	[16, 18]
941	[22, 11, 26]
942	[17, 3, 12, 31]
943	[18, 25, 2, 42, 23]
944	[6, 8, 17, 7]
945	[52, 60, 18, 46, 26, 13]
946	[23, 53, 29, 25, 48, 51, 40]
947	[42, 39, 29, 4, 51]
948	[18, 17, 9, 37]
949	[32, 24, 12, 33]
950	[41, 48, 42, 30, 18]
951	[40, 23, 53, 39, 32, 27, 83, 60, 63, 48, 61, 22]
952	[35, 33, 38, 27, 13]
953	[90, 55, 63, 103, 74, 84, 82, 93, 14, 76, 7, 13]
954	[16, 4, 42, 12, 60, 59]
955	[35, 14, 26, 6, 38]
956	[24, 34, 37, 58, 18, 16, 23, 57, 7, 95, 83, 39]
957	[98, 20, 55, 35, 43, 75, 7, 66, 125, 34, 87, 67]
958	[17, 37, 59, 52, 6, 30]
959	[4, 5, 2, 40, 21]
960	[7, 6, 3, 2, 4]
961	[20, 21, 19, 18, 40, 8]
962	[4, 22, 37, 24, 34, 27]
963	[20, 14, 10, 24, 15]
964	[47, 54, 17, 16, 43]
965	[19, 53, 18, 65, 10, 45, 64]
966	[24, 26, 9]
967	[6, 29, 18]
968	[18, 44, 47, 3, 28]
969	[21, 20, 43, 16, 1, 44]
970	[35, 32, 47, 11, 8, 52]
971	[27, 3, 35, 45]
972	[7, 33, 13]
973	[47, 48, 61, 53, 56, 41]
974	[94, 102, 84, 95, 54, 67, 57, 83, 48, 101, 65]
975	[24, 61, 42, 46, 47, 43, 31]
976	[23, 35, 25, 43]
977	[33, 18, 10]
978	[89, 88, 87, 65, 90, 57, 20, 66, 63, 64, 16, 86]
979	[18, 30, 21]
980	[42, 102, 73, 52, 74, 71, 51, 88, 69, 54, 43]
981	[6, 5, 59, 30, 48, 2]
982	[19, 21, 33, 52, 16, 76, 79, 71, 42, 78, 88, 20]
983	[52, 44, 21, 8, 7, 23]
984	[89, 3, 4, 9, 6, 21, 34, 47, 44, 67, 17]
985	[15, 26, 24, 25]
986	[23, 9, 31, 8]
987	[29, 34, 42, 6, 40]
988	[39, 91, 98, 22, 106, 58, 41, 107, 102, 30, 122, 109]
989	[5, 48, 45, 35, 28, 6]
990	[54, 73, 92, 58, 69, 86, 90, 85, 93, 80, 39, 53]
991	[6, 33, 23, 32, 11]
992	[42, 20, 53, 29, 5]
993	[25, 32, 39, 31, 26, 16]
994	[23, 20, 14]
995	[35, 33, 27, 32, 17]
996	[28, 13, 22]
997	[26, 25, 23, 34]
998	[23, 16, 34, 39]
999	[12, 43, 49, 20, 41]
1000	[50, 62, 24, 12, 55, 57, 66]
1001	[45, 58, 39, 61, 57, 41, 3, 35]
1002	[4, 23, 17, 18]
1003	[7, 13]
1004	[21, 24, 15, 19]
1005	[53, 17, 54, 73, 81, 10, 71, 74, 41, 98, 91]
1006	[7, 42, 37, 22, 28]
1007	[47, 8, 61, 7, 46, 52]
1008	[19, 20, 18, 6]
1009	[26, 18, 5, 35, 6]
1010	[26, 25, 17]
1011	[62, 90, 96, 110, 109, 81, 89, 124, 103, 3, 25, 99]
1012	[24, 12, 30]
1013	[86, 23, 51, 67, 69, 56, 120, 87, 57, 22, 53, 106]
1014	[31, 29, 6, 23, 39]
1015	[16, 7, 13]
1016	[87, 31, 53, 32, 86, 95, 52, 54, 88, 33, 79, 83]
1017	[38, 20, 15, 16]
1018	[39, 17, 30, 22]
1019	[51, 35, 12, 21, 59, 13]
1020	[37, 33, 35, 23, 50]
1021	[87, 78, 71, 73, 81, 82, 107, 51, 95, 101, 49, 105]
1022	[39, 12, 24, 5]
1023	[25, 24, 16, 32, 5]
1024	[12, 25, 2]
1025	[11, 7]
1026	[15, 35, 25, 24]
1027	[12, 17, 26]
1028	[43, 14, 17, 25, 3]
1029	[67, 57, 56, 42, 63, 23, 43, 68, 58, 77, 106, 70]
1030	[8, 28, 56, 52, 3, 16, 17, 6]
1031	[25, 7, 14]
1032	[23, 40, 20, 19]
1033	[32, 4, 64, 9, 67, 66, 10]
1034	[20, 12, 33, 9]
1035	[83, 84, 70, 49, 14, 12, 69, 13]
1036	[30, 28, 44, 37, 23, 40, 71, 72]
1037	[47, 89, 55, 90, 88, 41, 48, 64, 54, 53, 105, 35]
1038	[11, 42, 36, 34]
1039	[20, 33, 32, 2, 19]
1040	[22, 37, 46, 29]
1041	[4, 5]
1042	[27, 37, 3, 39, 5, 33]
1043	[20, 16, 36, 22]
1044	[28, 10, 35, 23]
1045	[30, 75, 72, 56, 94, 124, 82, 61, 68, 74, 83, 9]
1046	[50, 64, 91, 10, 99, 98, 101, 103, 3, 82, 22, 49]
1047	[25, 107, 108, 26, 110, 111, 112, 56, 52, 38, 70, 74]
1048	[14, 45, 43, 7, 34]
1049	[76, 25, 3, 12, 26, 17, 14, 16]
1050	[28, 41, 49, 5, 33]
1051	[71, 53, 52, 54, 21, 63, 65, 72, 10]
1052	[9, 12, 13, 27]
1053	[122, 92, 49, 78, 67, 27, 86, 115, 77, 88, 79, 114]
1054	[8, 3, 28]
1055	[1, 7, 15]
1056	[46, 47, 51, 6, 33]
1057	[69, 108, 107, 19, 24, 20, 62, 89, 104, 92, 74, 67]
1058	[29, 9, 47, 27, 34]
1059	[49, 48, 47, 38, 36, 69, 74, 50, 41, 37]
1060	[6, 14, 20, 39]
1061	[52, 47, 44, 16, 15]
1062	[103, 104, 65, 67, 9, 99, 73, 71, 35, 98, 60, 89]
1063	[32, 17, 30, 29, 6]
1064	[3, 4]
1065	[10, 22]
1066	[39, 17, 38, 7, 40]
1067	[107, 6, 83, 106, 69, 68, 108, 44, 84, 94, 41]
1068	[10, 14, 2, 16, 3]
1069	[29, 52, 15, 53, 36, 18]
1070	[45, 13, 10, 57, 42, 9]
1071	[14, 7, 35, 34]
1072	[26, 25, 22, 28]
1073	[14, 20, 48, 84, 81, 77, 68, 75]
1074	[25, 3, 21]
1075	[6, 15, 10]
1076	[10, 8, 53, 7, 78, 73, 15, 6]
1077	[19, 24, 20, 18]
1078	[18, 50, 52, 54, 21]
1079	[31, 44, 55, 14, 10, 22]
1080	[21, 24, 26]
1081	[61, 74, 70, 52, 25, 48, 102, 33, 78, 19, 43, 119]
1082	[35, 24, 21, 23]
1083	[37, 7, 33, 25, 32, 28]
1084	[60, 71, 34, 47, 12, 88, 106, 14, 10, 79, 56]
1085	[25, 6]
1086	[7, 25, 21, 53, 5, 52]
1087	[25, 17, 20, 2]
1088	[16, 53, 21, 22, 35, 43]
1089	[7, 37, 19, 11]
1090	[17, 36, 27, 35, 29, 20]
1091	[47, 12, 50, 25, 37, 56]
1092	[20, 39, 23, 5]
1093	[13, 61, 38, 68, 55, 27, 9, 37]
1094	[54, 23, 31, 68, 8, 6, 10]
1095	[41, 38, 40, 15, 51]
1096	[5, 15, 11, 36]
1097	[22, 21, 19, 12]
1098	[9, 8, 6, 41, 101, 74, 105, 5, 33, 75, 103, 92]
1099	[12, 10, 50, 48, 36, 7, 51]
1100	[13, 84, 72, 29, 25, 33, 101, 27, 60, 20, 45, 46]
1101	[19, 100, 76, 84, 90, 68, 20, 70, 15, 67, 95, 27]
1102	[10, 12, 11]
1103	[9, 40, 30, 20, 28]
1104	[68, 67, 18, 16, 15, 90, 71, 72, 17, 25, 69, 73]
1105	[69, 27, 63, 22, 64, 72, 47]
1106	[62, 28, 68, 71, 22, 18, 36, 38]
1107	[57, 66, 3, 24, 12, 21, 68, 65, 55, 52]
1108	[82, 84, 91, 5, 85, 114, 54, 77, 26, 56, 83, 65]
1109	[30, 22, 10]
1110	[28, 7, 33, 9, 45]
1111	[82, 101, 63, 12, 59, 97, 111, 104, 102, 64, 81, 13]
1112	[67, 91, 28, 49, 110, 16, 70, 76, 26, 14, 99, 111]
1113	[57, 20, 34, 27, 28, 48]
1114	[33, 34, 56, 86, 76, 55, 46, 85, 25, 87]
1115	[37, 15, 39, 3]
1116	[93, 71, 92, 77, 10, 109, 73, 72, 69, 94, 76, 91]
1117	[23, 22, 37, 35]
1118	[19, 95, 17, 57, 36, 59, 24, 67, 47, 18, 66, 69]
1119	[32, 15, 2, 17]
1120	[10, 27, 26]
1121	[43, 5, 18, 9, 44]
1122	[16, 35, 33, 32, 30]
1123	[6, 12, 34]
1124	[48, 27, 9, 41, 12, 51, 35]
1125	[30, 34, 14, 35, 20]
1126	[20, 21, 35, 15, 22]
1127	[30, 22, 55, 52, 27]
1128	[85, 110, 101, 68, 26, 86, 37, 69, 56, 109, 92, 102]
1129	[23, 22, 31, 13, 14]
1130	[30, 20, 7, 61, 21, 55, 8, 67]
1131	[15, 36, 19, 23]
1132	[93, 73, 70, 25, 118, 102, 49, 71, 11, 58, 104, 78]
1133	[85, 11, 88, 26, 89, 13, 92, 45, 72, 14, 2, 4]
1134	[13, 58, 32, 27, 15, 8]
1135	[28, 43, 48, 44, 21, 38]
1136	[21, 18, 5]
1137	[18, 22, 11, 19]
1138	[13, 28, 9]
1139	[19, 21, 4, 10, 3, 35, 7]
1140	[73, 69, 62, 70, 79, 61, 78, 72, 80, 36, 106]
1141	[12, 10, 19, 3]
1142	[29, 54, 26, 63, 30, 57, 66]
1143	[61, 69, 59, 2, 16, 71, 110, 53, 19, 108, 42, 47]
1144	[42, 4, 11, 18]
1145	[9, 11, 34, 42]
1146	[9, 38, 41, 21, 13]
1147	[53, 59, 17, 16, 84, 46, 65, 20, 89, 77, 45, 72]
1148	[9, 6, 10]
1149	[16, 5]
1150	[19, 20, 21, 6, 31, 8]
1151	[7, 8, 25]
1152	[26, 74, 77, 76, 53, 57, 24, 19]
1153	[74, 26, 58, 53, 64, 98, 5, 18, 120, 77, 102, 97]
1154	[34, 42, 31, 30, 15]
1155	[17, 11, 19]
1156	[46, 79, 75, 64, 101, 100, 105, 76, 20, 4, 84]
1157	[27, 26, 79, 68, 78, 99, 57, 73, 11, 72, 69, 24]
1158	[26, 18, 23, 17]
1159	[71, 72, 3, 89, 47, 90, 2, 29, 52, 98]
1160	[39, 4, 38, 6, 19, 12]
1161	[3, 6, 15, 38]
1162	[2, 18, 3]
1163	[17, 46, 16, 5, 42]
1164	[74, 23, 45, 58, 65, 73, 76, 78, 42, 90, 41]
1165	[4, 31, 5]
1166	[77, 7, 87, 12, 62, 79, 63, 70, 19, 69, 66, 39]
1167	[64, 22, 42, 87, 111, 89, 24, 55, 122, 124, 75, 39]
1168	[17, 25, 22, 26, 29]
1169	[85, 91, 81, 96, 90, 83, 72, 41, 79, 23, 78, 69]
1170	[53, 7, 104, 94, 55, 42, 43, 8, 93, 95, 65, 39]
1171	[13, 7, 17, 16]
1172	[58, 66, 20, 59, 42, 27, 46, 18, 40]
1173	[36, 38, 40, 27, 2, 6]
1174	[23, 44, 2, 40, 47]
1175	[57, 96, 106, 51, 102, 58, 107, 38, 88, 103, 101, 41]
1176	[72, 84, 85, 34, 4, 11, 29, 68]
1177	[47, 62, 50, 45, 1, 24, 110, 9, 80, 106, 37, 72]
1178	[28, 30, 29]
1179	[52, 20, 48, 57, 72, 70, 5, 71, 11, 62]
1180	[6, 23, 21]
1181	[26, 50, 49, 35, 48]
1182	[11, 30, 27, 28]
1183	[14, 55, 72, 68, 60, 11, 67, 90, 95, 61, 87, 53]
1184	[25, 28, 27]
1185	[99, 117, 94, 62, 116, 66, 102, 105, 111, 91, 81, 67]
1186	[11, 56, 52, 32, 47, 79, 45, 30]
1187	[8, 7]
1188	[2, 22, 7]
1189	[17, 32, 22]
1190	[19, 23, 20]
1191	[76, 40, 55, 71, 69, 45, 34, 22, 9, 65]
1192	[24, 4, 3]
1193	[1, 29, 20, 12]
1194	[50, 40, 15, 48, 19, 61, 12]
1195	[77, 86, 75, 113, 60, 110, 14, 109, 68, 96, 108, 19]
1196	[24, 9, 48, 23, 54, 47]
1197	[10, 19, 24, 37]
1198	[7, 12, 18]
1199	[9, 24, 7, 18, 28]
1200	[20, 35, 26, 11]
1201	[47, 25, 43, 23, 44, 9]
1202	[27, 12, 46, 45, 14]
1203	[42, 44, 39, 32, 22, 30]
1204	[2, 5]
1205	[20, 6, 24]
1206	[2, 32, 29, 17, 33, 10]
1207	[4, 44, 15, 29, 51]
1208	[56, 7, 110, 75, 67, 52, 82, 4, 57, 81, 51, 93]
1209	[41, 40, 43, 32, 42, 39, 22]
1210	[9, 4, 23, 27]
1211	[22, 17, 5]
1212	[5, 8, 11]
1213	[21, 28, 33, 26, 37]
1214	[16, 12, 15]
1215	[10]
1216	[42, 16, 5, 34]
1217	[13, 22, 20, 23]
1218	[10, 16, 8, 45, 4]
1219	[6, 2]
1220	[26, 37, 30, 53, 10]
1221	[10, 66, 19, 58, 30, 21, 39]
1222	[6, 14, 13]
1223	[21, 11, 26, 29, 12, 16]
1224	[31, 38, 52, 50, 29, 71, 11]
1225	[61, 25, 18, 10, 56, 17, 62]
1226	[8, 22, 23]
1227	[58, 121, 67, 62, 111, 119, 8, 113, 77, 120, 57, 68]
1228	[32, 13, 11, 15, 35, 45]
1229	[4, 37, 38, 30]
1230	[14, 3, 25, 11]
1231	[2, 5, 17]
1232	[23, 3, 37, 2]
1233	[40, 20, 26, 41, 42]
1234	[31, 16, 9, 37]
1235	[5, 7, 6]
1236	[32, 37, 3, 25]
1237	[7, 8]
1238	[2, 16, 1]
1239	[32, 57, 58, 4, 41, 52]
1240	[61, 62, 37, 38, 64, 63, 95, 80, 83, 52, 90, 82]
1241	[16, 25]
1242	[20, 17, 57, 14, 13, 30]
1243	[40, 55, 41, 14, 39, 11, 36]
